TIMESTAMP,Calculated engine load,Engine coolant temperature,Short term fuel trim—Bank 1,Long term fuel trim—Bank 1, Short term fuel trim—Bank 2,Engine RPM,Vehicle speed ,Intake air temperature ,Throttle position ,Fuel Tank Level Input  ,Distance traveled since codes cleared , Relative throttle position, Ambient air temperature,Absolute throttle position B,Absolute throttle position C,Absolute throttle position D,Absolute throttle position E,Absolute throttle position F,Fuel Type
1.50E+12,22.4,78,,,,1456,13,48,13,,,,,,,,,,
1.50E+12,27.8,79,,,,856,14,48,12,,,,,,,,,,
1.50E+12,24.3,78,,,,1350,13,48,13,,,,,,,,,,
1.50E+12,26.3,78,,,,1219,12,48,13,,,,,,,,,,
1.50E+12,23.5,78,,,,1543,11,48,13,,,,,,,,,,
1.50E+12,21.2,77,,,,1915,12,48,16,,,,,,,,,,
1.50E+12,34.5,78,,,,1067,11,48,12,,,,,,,,,,
1.50E+12,40.8,78,,,,2255,25,48,19,,,,,,,,,,
1.50E+12,26.3,78,,,,1283,15,49,13,,,,,,,,,,
1.50E+12,60.4,78,,,,1665,23,49,16,,,,,,,,,,
1.50E+12,30.2,78,,,,1207,5,49,13,,,,,,,,,,
1.50E+12,35.7,79,,,,755,6,50,12,,,,,,,,,,
1.50E+12,40,79,,,,796,0,50,12,,,,,,,,,,
1.50E+12,39.2,79,,,,804,0,50,12,,,,,,,,,,
1.50E+12,38.4,78,,,,789,0,50,12,,,,,,,,,,
1.50E+12,38.4,78,,,,781,0,50,12,,,,,,,,,,
1.50E+12,38.4,78,,,,784,0,50,12,,,,,,,,,,
1.50E+12,43.5,79,,,,817,0,50,12,,,,,,,,,,
1.50E+12,38.4,78,,,,773,0,50,12,,,,,,,,,,
1.50E+12,38.8,79,,,,784,0,50,12,,,,,,,,,,
1.50E+12,38.4,78,,,,780,0,51,12,,,,,,,,,,
1.50E+12,41.2,78,,,,762,2,51,13,,,,,,,,,,
1.50E+12,39.2,78,,,,811,1,51,12,,,,,,,,,,
1.50E+12,33.3,78,,,,832,7,51,12,,,,,,,,,,
1.50E+12,39.6,78,,,,693,1,51,13,,,,,,,,,,
1.50E+12,40.8,78,,,,801,0,51,13,,,,,,,,,,
1.50E+12,38.8,78,,,,785,0,51,12,,,,,,,,,,
1.50E+12,38.8,78,,,,772,5,51,12,,,,,,,,,,
1.50E+12,36.5,78,,,,1318,12,51,13,,,,,,,,,,
1.50E+12,24.7,78,,,,1520,2,52,13,,,,,,,,,,
1.50E+12,40,78,,,,823,2,52,13,,,,,,,,,,
1.50E+12,30.6,79,,,,939,10,52,13,,,,,,,,,,
1.50E+12,29,78,,,,1276,20,53,13,,,,,,,,,,
1.50E+12,31,77,,,,1190,7,53,13,,,,,,,,,,
1.50E+12,65.5,77,,,,2488,30,53,27,,,,,,,,,,
1.50E+12,30.6,78,,,,1195,26,54,13,,,,,,,,,,
1.50E+12,21.6,78,,,,1660,33,54,14,,,,,,,,,,
1.50E+12,22.7,77,,,,2182,38,54,15,,,,,,,,,,
1.50E+12,22.4,78,,,,1554,14,54,13,,,,,,,,,,
1.50E+12,30.6,78,,,,1206,16,54,13,,,,,,,,,,
1.50E+12,58.4,77,,,,1782,25,54,20,,,,,,,,,,
1.50E+12,71.8,77,,,,1961,39,54,23,,,,,,,,,,
1.50E+12,43.1,78,,,,1719,40,54,19,,,,,,,,,,
1.50E+12,28.6,78,,,,933,28,54,12,,,,,,,,,,
1.50E+12,76.9,77,,,,1988,39,53,25,,,,,,,,,,
1.50E+12,65.1,78,,,,2355,19,53,19,,,,,,,,,,
1.50E+12,43.5,78,,,,958,8,53,13,,,,,,,,,,
1.50E+12,67.1,78,,,,2814,34,53,25,,,,,,,,,,
1.50E+12,58.8,79,,,,2361,21,54,17,,,,,,,,,,
1.50E+12,72.2,80,,,,2067,35,54,17,,,,,,,,,,
1.50E+12,25.9,80,,,,2393,38,54,15,,,,,,,,,,
1.50E+12,23.5,80,,,,1432,13,54,13,,,,,,,,,,
1.50E+12,92.9,79,,,,2294,43,54,33,,,,,,,,,,
1.50E+12,88.6,81,,,,2422,52,53,24,,,,,,,,,,
1.50E+12,52.5,81,,,,1678,55,53,20,,,,,,,,,,
1.50E+12,57.3,80,,,,1940,60,53,15,,,,,,,,,,
1.50E+12,63.9,79,,,,1740,66,53,18,,,,,,,,,,
1.50E+12,66.7,78,,,,1934,68,52,20,,,,,,,,,,
1.50E+12,21.2,78,,,,1900,70,52,14,,,,,,,,,,
1.50E+12,37.3,76,,,,1990,68,52,14,,,,,,,,,,
1.50E+12,22.4,76,,,,1791,41,53,13,,,,,,,,,,
1.50E+12,94.1,75,,,,2328,50,51,29,,,,,,,,,,
1.50E+12,55.7,77,,,,1777,54,51,19,,,,,,,,,,
1.50E+12,25.5,77,,,,1304,26,51,13,,,,,,,,,,
1.50E+12,94.1,76,,,,2345,45,50,32,,,,,,,,,,
1.50E+12,85.5,77,,,,2461,50,49,28,,,,,,,,,,
1.50E+12,23.5,78,,,,1382,34,50,12,,,,,,,,,,
1.50E+12,22.4,78,,,,1543,43,50,13,,,,,,,,,,
1.50E+12,21.6,78,,,,1619,49,50,13,,,,,,,,,,
1.50E+12,22,78,,,,1816,30,50,14,,,,,,,,,,
1.50E+12,31.4,78,,,,906,10,50,11,,,,,,,,,,
1.50E+12,23.5,77,,,,2230,34,50,15,,,,,,,,,,
1.50E+12,57.6,78,,,,2041,46,49,18,,,,,,,,,,
1.50E+12,48.2,78,,,,2096,49,50,14,,,,,,,,,,
1.50E+12,20.8,78,,,,1928,50,50,14,,,,,,,,,,
1.50E+12,56.9,77,,,,2213,42,50,15,,,,,,,,,,
1.50E+12,25.9,78,,,,1113,21,50,13,,,,,,,,,,
1.50E+12,31.4,78,,,,1528,29,50,15,,,,,,,,,,
1.50E+12,58.4,77,,,,1696,38,49,20,,,,,,,,,,
1.50E+12,63.1,78,,,,2016,37,48,19,,,,,,,,,,
1.50E+12,35.7,78,,,,1641,36,48,20,,,,,,,,,,
1.50E+12,54.5,78,,,,1832,37,48,17,,,,,,,,,,
1.50E+12,26.7,79,,,,1212,30,49,13,,,,,,,,,,
1.50E+12,27.5,78,,,,1229,30,49,17,,,,,,,,,,
1.50E+12,26.7,78,,,,1387,35,49,15,,,,,,,,,,
1.50E+12,28.6,79,,,,1164,15,50,12,,,,,,,,,,
1.50E+12,80.8,78,,,,2264,36,49,21,,,,,,,,,,
1.50E+12,24.7,78,,,,1436,32,49,13,,,,,,,,,,
1.50E+12,24.7,80,,,,1082,21,50,12,,,,,,,,,,
1.50E+12,29.8,79,,,,987,16,50,12,,,,,,,,,,
1.50E+12,26.3,78,,,,1467,31,50,14,,,,,,,,,,
1.50E+12,21.6,78,,,,1943,28,50,14,,,,,,,,,,
1.50E+12,26.3,78,,,,999,19,50,12,,,,,,,,,,
1.50E+12,62,78,,,,1894,29,50,20,,,,,,,,,,
1.50E+12,29.4,78,,,,1769,31,50,13,,,,,,,,,,
1.50E+12,26.7,79,,,,1252,4,50,13,,,,,,,,,,
1.50E+12,39.6,80,,,,810,4,50,12,,,,,,,,,,
1.50E+12,34.9,79,,,,1007,12,51,12,,,,,,,,,,
1.50E+12,34.1,79,,,,951,10,51,12,,,,,,,,,,
1.50E+12,25.5,79,,,,1234,16,51,12,,,,,,,,,,
1.50E+12,31.4,79,,,,1144,11,51,13,,,,,,,,,,
1.50E+12,32.5,78,,,,1778,11,51,13,,,,,,,,,,
1.50E+12,32.2,80,,,,948,5,51,12,,,,,,,,,,
1.50E+12,36.1,81,,,,763,6,51,12,,,,,,,,,,
1.50E+12,37.6,81,,,,766,3,52,12,,,,,,,,,,
1.50E+12,39.2,80,,,,721,0,52,12,,,,,,,,,,
1.50E+12,39.6,80,,,,782,1,52,12,,,,,,,,,,
1.50E+12,39.6,80,,,,807,0,52,11,,,,,,,,,,
1.50E+12,31.4,80,,,,774,0,52,12,,,,,,,,,,
1.50E+12,31.4,80,,,,763,0,53,12,,,,,,,,,,
1.50E+12,31.8,80,,,,798,0,53,12,,,,,,,,,,
1.50E+12,31.4,80,,,,777,0,53,12,,,,,,,,,,
1.50E+12,31.4,80,,,,783,0,53,12,,,,,,,,,,
1.50E+12,31,80,,,,774,0,54,12,,,,,,,,,,
1.50E+12,,,,,,,,,,,,,,,,,,,
1.50E+12,,,,,,,,,,,,,,,,,,,
1.50E+12,,,,,,,,,,,,,,,,,,,
1.50E+12,,,,,,,,,,,,,,,,,,,
1.50E+12,23.1,75,,,,1644,35,54,17,,,,,,,,,,
1.50E+12,22,75,,,,1500,,53,17,,,,,,,,,,
1.50E+12,72.2,76,,,,2111,47,51,22,,,,,,,,,,
1.50E+12,59.6,77,,,,2191,54,51,20,,,,,,,,,,
1.50E+12,60.8,78,,,,1933,57,51,22,,,,,,,,,,
1.50E+12,66.3,78,,,,1624,56,51,13,,,,,,,,,,
1.50E+12,81.6,77,,,,1632,59,50,23,,,,,,,,,,
1.50E+12,77.3,77,,,,1651,63,50,24,,,,,,,,,,
1.50E+12,66.7,77,,,,1734,59,50,13,,,,,,,,,,
1.50E+12,50.6,76,,,,1653,59,49,18,,,,,,,,,,
1.50E+12,37.6,76,,,,1686,62,49,19,,,,,,,,,,
1.50E+12,22.4,76,,,,1723,60,48,22,,,,,,,,,,
1.50E+12,75.7,76,,,,1770,63,48,22,,,,,,,,,,
1.50E+12,56.9,75,,,,1850,67,48,13,,,,,,,,,,
1.50E+12,20.4,75,,,,1929,69,48,14,,,,,,,,,,
1.50E+12,54.1,75,,,,2031,59,48,14,,,,,,,,,,
1.50E+12,38.4,74,,,,1782,57,48,19,,,,,,,,,,
1.50E+12,66.7,75,,,,2085,54,46,13,,,,,,,,,,
1.50E+12,42.7,75,,,,2242,59,45,16,,,,,,,,,,
1.50E+12,60.4,76,,,,1823,72,45,19,,,,,,,,,,
1.50E+12,40.4,76,,,,2138,81,45,22,,,,,,,,,,
1.50E+12,59.6,76,,,,2356,86,45,22,,,,,,,,,,
1.50E+12,32.2,75,,,,2509,85,45,15,,,,,,,,,,
1.50E+12,50.6,75,,,,2290,84,45,20,,,,,,,,,,
1.50E+12,29.8,75,,,,2340,85,44,20,,,,,,,,,,
1.50E+12,55.3,75,,,,2385,78,43,15,,,,,,,,,,
1.50E+12,53.7,75,,,,2188,76,43,20,,,,,,,,,,
1.50E+12,19.6,75,,,,2105,72,44,14,,,,,,,,,,
1.50E+12,63.1,75,,,,2075,74,43,21,,,,,,,,,,
1.50E+12,100,75,,,,2157,76,42,37,,,,,,,,,,
1.50E+12,65.9,76,,,,2151,73,42,22,,,,,,,,,,
1.50E+12,37.6,77,,,,2024,71,42,13,,,,,,,,,,
1.50E+12,20.8,76,,,,2011,72,42,19,,,,,,,,,,
1.50E+12,18.8,75,,,,1988,68,42,14,,,,,,,,,,
1.50E+12,20,75,,,,1929,66,42,20,,,,,,,,,,
1.50E+12,35.7,75,,,,1811,62,42,19,,,,,,,,,,
1.50E+12,22,76,,,,1727,56,42,13,,,,,,,,,,
1.50E+12,21.6,76,,,,1510,50,42,13,,,,,,,,,,
1.50E+12,23.1,77,,,,1227,47,43,12,,,,,,,,,,
1.50E+12,23.9,77,,,,964,33,43,11,,,,,,,,,,
1.50E+12,23.5,78,,,,872,1,43,11,,,,,,,,,,
1.50E+12,29.4,78,,,,779,1,43,11,,,,,,,,,,
1.50E+12,48.2,75,,,,1794,29,42,18,,,,,,,,,,
1.50E+12,37.3,77,,,,1545,39,42,15,,,,,,,,,,
1.50E+12,22,78,,,,1729,46,42,17,,,,,,,,,,
1.50E+12,37.6,78,,,,2082,51,42,17,,,,,,,,,,
1.50E+12,22.7,79,,,,1269,55,43,12,,,,,,,,,,
1.50E+12,21.6,78,,,,1496,60,43,13,,,,,,,,,,
1.50E+12,22,78,,,,1418,59,43,13,,,,,,,,,,
1.50E+12,21.6,77,,,,1665,50,42,13,,,,,,,,,,
1.50E+12,80.8,76,,,,2185,50,41,26,,,,,,,,,,
1.50E+12,62,77,,,,2351,48,41,15,,,,,,,,,,
1.50E+12,22.4,78,,,,1634,41,42,19,,,,,,,,,,
1.50E+12,70.2,78,,,,2062,37,41,15,,,,,,,,,,
1.50E+12,24.3,79,,,,1425,35,41,12,,,,,,,,,,
1.50E+12,31.4,78,,,,2332,38,42,15,,,,,,,,,,
1.50E+12,22,79,,,,1703,30,42,13,,,,,,,,,,
1.50E+12,52.2,79,,,,2270,37,42,15,,,,,,,,,,
1.50E+12,36.1,79,,,,2624,48,42,18,,,,,,,,,,
1.50E+12,23.5,81,,,,1296,44,42,12,,,,,,,,,,
1.50E+12,24.3,80,,,,870,30,42,12,,,,,,,,,,
1.50E+12,21.2,79,,,,1479,28,42,14,,,,,,,,,,
1.50E+12,21.2,80,,,,1537,38,42,15,,,,,,,,,,
1.50E+12,58,80,,,,2049,49,42,18,,,,,,,,,,
1.50E+12,23.1,81,,,,1311,42,41,12,,,,,,,,,,
1.50E+12,22,81,,,,1279,18,42,12,,,,,,,,,,
1.50E+12,60.4,79,,,,1928,40,41,22,,,,,,,,,,
1.50E+12,23.9,80,,,,1853,48,41,18,,,,,,,,,,
1.50E+12,23.5,81,,,,1211,47,42,15,,,,,,,,,,
1.50E+12,39.6,80,,,,1566,52,42,16,,,,,,,,,,
1.50E+12,22.4,79,,,,1403,57,42,13,,,,,,,,,,
1.50E+12,21.2,78,,,,1549,63,42,13,,,,,,,,,,
1.50E+12,21.6,78,,,,1555,67,42,13,,,,,,,,,,
1.50E+12,22,77,,,,1500,61,42,15,,,,,,,,,,
1.50E+12,58,76,,,,1698,58,42,22,,,,,,,,,,
1.50E+12,52.9,76,,,,1836,47,41,21,,,,,,,,,,
1.50E+12,34.9,76,,,,1822,37,42,17,,,,,,,,,,
1.50E+12,22,77,,,,1720,14,42,13,,,,,,,,,,
1.50E+12,69,78,,,,1780,31,41,22,,,,,,,,,,
1.50E+12,30.6,80,,,,1377,33,42,13,,,,,,,,,,
1.50E+12,31,81,,,,1211,27,42,14,,,,,,,,,,
1.50E+12,51.8,81,,,,1372,26,42,16,,,,,,,,,,
1.50E+12,67.8,80,,,,1817,34,42,22,,,,,,,,,,
1.50E+12,49,81,,,,1630,30,43,13,,,,,,,,,,
1.50E+12,32.5,81,,,,939,7,43,11,,,,,,,,,,
1.50E+12,40.4,81,,,,799,0,43,12,,,,,,,,,,
1.50E+12,40,81,,,,787,0,44,12,,,,,,,,,,
1.50E+12,40.4,80,,,,799,0,44,13,,,,,,,,,,
1.50E+12,40.8,80,,,,786,0,44,13,,,,,,,,,,
1.50E+12,48.2,79,,,,1036,12,44,15,,,,,,,,,,
1.50E+12,35.7,79,,,,1044,16,45,16,,,,,,,,,,
1.50E+12,44.3,79,,,,2346,28,45,18,,,,,,,,,,
1.50E+12,26.7,80,,,,1851,31,45,13,,,,,,,,,,
1.50E+12,29.4,80,,,,1422,30,45,13,,,,,,,,,,
1.50E+12,24.3,81,,,,859,20,45,16,,,,,,,,,,
1.50E+12,39.6,79,,,,1424,31,46,17,,,,,,,,,,
1.50E+12,48.6,78,,,,2201,32,46,19,,,,,,,,,,
1.50E+12,21.6,78,,,,1554,30,47,13,,,,,,,,,,
1.50E+12,22,77,,,,1813,33,47,14,,,,,,,,,,
1.50E+12,22.7,77,,,,2102,29,47,14,,,,,,,,,,
1.50E+12,25.9,78,,,,1071,13,47,12,,,,,,,,,,
1.50E+12,30.6,79,,,,770,0,47,11,,,,,,,,,,
1.50E+12,31,79,,,,784,0,47,12,,,,,,,,,,
1.50E+12,26.7,79,,,,1180,4,48,12,,,,,,,,,,
1.50E+12,33.7,81,,,,1020,2,48,13,,,,,,,,,,
1.50E+12,35.3,82,,,,1072,9,48,13,,,,,,,,,,
1.50E+12,36.5,83,,,,1682,9,48,16,,,,,,,,,,
1.50E+12,38,84,,,,1096,0,48,12,,,,,,,,,,
1.50E+12,30.2,85,,,,744,0,48,11,,,,,,,,,,
1.50E+12,,,,,,,,,,,,,,,,,,,
1.50E+12,,,,,,,,,,,,,,,,,,,
1.50E+12,,,,,,,,,,,,,,,,,,,
1.50E+12,,,,,,,,,,,,,,,,,,,
1.50E+12,,,,,,,,,,,,,,,,,,,
1.50E+12,,,,,,,,,,,,,,,,,,,
1.50E+12,,,,,,,,,,,,,,,,,,,
1.50E+12,,,,,,,,,,,,,,,,,,,
1.50E+12,,,,,,,,,,,,,,,,,,,
1.50E+12,,,,,,,,,,,,,,,,,,,
1.50E+12,37.6,46,,,,807,6,35,12,,,,,,,,,,
1.50E+12,31.8,47,,,,775,5,35,12,,,,,,,,,,
1.50E+12,29.8,48,,,,822,6,35,11,,,,,,,,,,
1.50E+12,31.4,49,,,,762,6,35,13,,,,,,,,,,
1.50E+12,32.9,50,,,,915,0,35,12,,,,,,,,,,
1.50E+12,37.6,51,,,,882,7,35,13,,,,,,,,,,
1.50E+12,35.7,52,,,,815,0,35,12,,,,,,,,,,
1.50E+12,54.5,54,,,,1689,25,35,19,,,,,,,,,,
1.50E+12,42.4,57,,,,1577,39,35,18,,,,,,,,,,
1.50E+12,47.8,59,,,,1735,39,34,17,,,,,,,,,,
1.50E+12,31,63,,,,1732,30,34,13,,,,,,,,,,
1.50E+12,30.6,63,,,,1079,23,34,12,,,,,,,,,,
1.50E+12,51.4,65,,,,1839,34,34,18,,,,,,,,,,
1.50E+12,27.5,66,,,,1214,23,34,12,,,,,,,,,,
1.50E+12,23.1,68,,,,781,11,34,11,,,,,,,,,,
1.50E+12,33.7,69,,,,791,0,34,12,,,,,,,,,,
1.50E+12,32.5,69,,,,764,0,34,11,,,,,,,,,,
1.50E+12,32.5,69,,,,768,1,34,11,,,,,,,,,,
1.50E+12,35.3,70,,,,1545,24,34,15,,,,,,,,,,
1.50E+12,52.5,72,,,,1656,38,34,19,,,,,,,,,,
1.50E+12,47.1,74,,,,1902,20,34,13,,,,,,,,,,
1.50E+12,45.9,75,,,,1287,21,34,18,,,,,,,,,,
1.50E+12,43.5,76,,,,1375,20,34,16,,,,,,,,,,
1.50E+12,25.9,77,,,,1189,17,34,12,,,,,,,,,,
1.50E+12,25.9,78,,,,745,4,34,11,,,,,,,,,,
1.50E+12,23.9,78,,,,1298,11,34,12,,,,,,,,,,
1.50E+12,22.7,79,,,,865,6,34,11,,,,,,,,,,
1.50E+12,31,79,,,,983,8,34,12,,,,,,,,,,
1.50E+12,25.1,77,,,,900,13,34,13,,,,,,,,,,
1.50E+12,25.5,72,,,,1019,12,34,11,,,,,,,,,,
1.50E+12,25.5,71,,,,954,8,34,11,,,,,,,,,,
1.50E+12,31.8,71,,,,1199,26,34,16,,,,,,,,,,
1.50E+12,40,73,,,,1546,29,34,13,,,,,,,,,,
1.50E+12,31.4,75,,,,1222,23,34,15,,,,,,,,,,
1.50E+12,35.7,77,,,,1459,25,34,15,,,,,,,,,,
1.50E+12,22.7,78,,,,1461,24,34,13,,,,,,,,,,
1.50E+12,64.3,77,,,,2321,43,34,22,,,,,,,,,,
1.50E+12,75.7,75,,,,2156,62,33,24,,,,,,,,,,
1.50E+12,22,75,,,,1775,64,34,13,,,,,,,,,,
1.50E+12,42.4,75,,,,1876,68,34,15,,,,,,,,,,
1.50E+12,20.8,75,,,,1873,67,34,14,,,,,,,,,,
1.50E+12,68.6,75,,,,1875,67,33,23,,,,,,,,,,
1.50E+12,81.6,75,,,,1912,70,33,25,,,,,,,,,,
1.50E+12,85.5,76,,,,2011,74,33,28,,,,,,,,,,
1.50E+12,44.7,77,,,,2100,72,33,20,,,,,,,,,,
1.50E+12,24.7,76,,,,2038,69,33,14,,,,,,,,,,
1.50E+12,49.4,75,,,,2011,71,33,19,,,,,,,,,,
1.50E+12,58.8,75,,,,1932,69,33,22,,,,,,,,,,
1.50E+12,43.9,75,,,,1929,73,33,17,,,,,,,,,,
1.50E+12,28.6,75,,,,2100,71,33,16,,,,,,,,,,
1.50E+12,66.3,75,,,,1944,71,33,22,,,,,,,,,,
1.50E+12,43.5,75,,,,2041,71,33,18,,,,,,,,,,
1.50E+12,52.9,75,,,,2011,71,33,18,,,,,,,,,,
1.50E+12,20,75,,,,1819,57,34,13,,,,,,,,,,
1.50E+12,22.4,75,,,,1374,26,34,13,,,,,,,,,,
1.50E+12,23.5,75,,,,1010,21,34,11,,,,,,,,,,
1.50E+12,24.3,75,,,,1224,18,34,13,,,,,,,,,,
1.50E+12,23.9,76,,,,770,4,34,11,,,,,,,,,,
1.50E+12,29.8,76,,,,773,0,34,11,,,,,,,,,,
1.50E+12,40.4,75,,,,1302,23,34,16,,,,,,,,,,
1.50E+12,63.1,75,,,,1893,43,34,21,,,,,,,,,,
1.50E+12,69.8,76,,,,1977,56,34,22,,,,,,,,,,
1.50E+12,69,78,,,,1691,65,34,21,,,,,,,,,,
1.50E+12,49,78,,,,1904,63,34,18,,,,,,,,,,
1.50E+12,22.4,76,,,,1713,55,34,13,,,,,,,,,,
1.50E+12,22,75,,,,1387,44,34,13,,,,,,,,,,
1.50E+12,22.7,75,,,,1202,30,35,12,,,,,,,,,,
1.50E+12,23.1,76,,,,816,19,35,11,,,,,,,,,,
1.50E+12,52.5,75,,,,2011,33,35,17,,,,,,,,,,
1.50E+12,22.4,75,,,,1420,32,35,13,,,,,,,,,,
1.50E+12,22,75,,,,1249,27,35,12,,,,,,,,,,
1.50E+12,22.7,76,,,,1090,18,35,11,,,,,,,,,,
1.50E+12,26.7,76,,,,1051,15,35,12,,,,,,,,,,
1.50E+12,46.7,76,,,,1543,19,35,15,,,,,,,,,,
1.50E+12,25.1,77,,,,871,7,35,11,,,,,,,,,,
1.50E+12,35.3,77,,,,1007,6,36,13,,,,,,,,,,
1.50E+12,24.3,78,,,,785,6,36,11,,,,,,,,,,
1.50E+12,25.5,78,,,,785,5,36,11,,,,,,,,,,
1.50E+12,30.2,78,,,,744,6,36,11,,,,,,,,,,
1.50E+12,30.6,78,,,,781,0,36,11,,,,,,,,,,
1.50E+12,31,78,,,,796,2,36,11,,,,,,,,,,
1.50E+12,30.2,79,,,,760,1,36,11,,,,,,,,,,
1.50E+12,29.8,79,,,,769,0,37,11,,,,,,,,,,
1.50E+12,30.6,,,,,804,,,12,,,,,,,,,,
1.50E+12,,,,,,,,,,,,,,,,,,,
1.50E+12,,,,,,,,,,,,,,,,,,,
1.50E+12,,,,,,,,,,,,,,,,,,,
1.50E+12,,,,,,,,,,,,,,,,,,,
1.50E+12,,,,,,,,,,,,,,,,,,,
1.50E+12,,,,,,,,,,,,,,,,,,,
1.50E+12,,,,,,,,,,,,,,,,,,,
1.50E+12,38,36,,,,868,0,30,13,,,,,,,,,,
1.50E+12,37.3,37,,,,829,0,30,13,,,,,,,,,,
1.50E+12,36.5,38,,,,834,0,30,12,,,,,,,,,,
1.50E+12,40.4,39,,,,1053,6,30,14,,,,,,,,,,
1.50E+12,46.3,42,,,,2617,18,30,19,,,,,,,,,,
1.50E+12,74.1,44,,,,1778,30,30,28,,,,,,,,,,
1.50E+12,40.4,46,,,,1044,15,30,13,,,,,,,,,,
1.50E+12,74.1,48,,,,2344,43,30,23,,,,,,,,,,
1.50E+12,76.9,51,,,,2034,50,30,15,,,,,,,,,,
1.50E+12,32.9,53,,,,1261,36,30,13,,,,,,,,,,
1.50E+12,27.5,54,,,,960,0,30,11,,,,,,,,,,
1.50E+12,35.7,56,,,,810,19,30,12,,,,,,,,,,
1.50E+12,28.2,57,,,,2041,40,30,13,,,,,,,,,,
1.50E+12,23.5,60,,,,2500,31,30,15,,,,,,,,,,
1.50E+12,23.9,63,,,,1768,35,30,20,,,,,,,,,,
1.50E+12,22.7,63,,,,1566,40,30,13,,,,,,,,,,
1.50E+12,44.3,65,,,,1917,45,30,17,,,,,,,,,,
1.50E+12,58.4,67,,,,1821,47,30,18,,,,,,,,,,
1.50E+12,25.5,68,,,,905,39,30,11,,,,,,,,,,
1.50E+12,23.1,69,,,,1449,36,30,13,,,,,,,,,,
1.50E+12,50.2,70,,,,1879,52,30,20,,,,,,,,,,
1.50E+12,64.3,73,,,,2083,66,30,22,,,,,,,,,,
1.50E+12,52.2,75,,,,1986,64,30,13,,,,,,,,,,
1.50E+12,20.4,77,,,,1586,22,30,13,,,,,,,,,,
1.50E+12,96.1,78,,,,2451,59,30,76,,,,,,,,,,
1.50E+12,82,81,,,,1812,67,29,24,,,,,,,,,,
1.50E+12,63.9,83,,,,1955,75,30,23,,,,,,,,,,
1.50E+12,80,75,,,,2179,83,30,31,,,,,,,,,,
1.50E+12,26.7,72,,,,2269,75,30,17,,,,,,,,,,
1.50E+12,20,73,,,,1740,44,30,13,,,,,,,,,,
1.50E+12,31.4,75,,,,1080,17,30,13,,,,,,,,,,
1.50E+12,43.5,75,,,,772,0,30,13,,,,,,,,,,
1.50E+12,42.4,77,,,,793,0,30,13,,,,,,,,,,
1.50E+12,45.9,77,,,,819,0,30,13,,,,,,,,,,
1.50E+12,43.5,77,,,,797,,30,13,,,,,,,,,,
1.50E+12,73.7,74,,,,1880,48,31,29,,,,,,,,,,
1.50E+12,100,74,,,,2692,73,31,43,,,,,,,,,,
1.50E+12,100,76,,,,2231,85,31,76,,,,,,,,,,
1.50E+12,49.8,78,,,,2377,80,32,15,,,,,,,,,,
1.50E+12,89.8,77,,,,2253,83,33,30,,,,,,,,,,
1.50E+12,52.5,75,,,,2421,83,33,20,,,,,,,,,,
1.50E+12,71.4,75,,,,2331,85,33,26,,,,,,,,,,
1.50E+12,26.3,75,,,,2277,82,33,14,,,,,,,,,,
1.50E+12,20,75,,,,2412,85,34,15,,,,,,,,,,
1.50E+12,42.4,75,,,,2501,87,34,23,,,,,,,,,,
1.50E+12,31,75,,,,2377,90,34,20,,,,,,,,,,
1.50E+12,19.6,75,,,,2531,93,34,15,,,,,,,,,,
1.50E+12,46.3,75,,,,2743,99,35,15,,,,,,,,,,
1.50E+12,19.6,75,,,,2782,92,35,20,,,,,,,,,,
1.50E+12,19.6,75,,,,2249,67,35,14,,,,,,,,,,
1.50E+12,21.6,75,,,,1618,19,35,13,,,,,,,,,,
1.50E+12,43.9,75,,,,757,0,35,13,,,,,,,,,,
1.50E+12,43.1,77,,,,791,0,35,13,,,,,,,,,,
1.50E+12,43.1,77,,,,812,0,36,13,,,,,,,,,,
1.50E+12,42.4,77,,,,785,0,36,13,,,,,,,,,,
1.50E+12,42.7,77,,,,784,0,36,13,,,,,,,,,,
1.50E+12,42.4,77,,,,786,3,36,13,,,,,,,,,,
1.50E+12,67.5,75,,,,1870,22,37,22,,,,,,,,,,
1.50E+12,44.7,75,,,,1055,19,37,14,,,,,,,,,,
1.50E+12,71,75,,,,2021,37,39,21,,,,,,,,,,
1.50E+12,76.5,77,,,,2062,45,39,24,,,,,,,,,,
1.50E+12,27.1,78,,,,1372,37,39,13,,,,,,,,,,
1.50E+12,50.6,78,,,,1990,45,39,15,,,,,,,,,,
1.50E+12,26.3,78,,,,1379,9,39,13,,,,,,,,,,
1.50E+12,27.8,78,,,,1361,0,40,14,,,,,,,,,,
1.50E+12,41.2,78,,,,816,0,40,15,,,,,,,,,,
1.50E+12,40,78,,,,804,8,40,12,,,,,,,,,,
1.50E+12,33.7,77,,,,1223,3,41,14,,,,,,,,,,
1.50E+12,38.8,78,,,,783,6,41,12,,,,,,,,,,
1.50E+12,36.9,78,,,,848,2,41,12,,,,,,,,,,
1.50E+12,39.2,78,,,,805,0,41,12,,,,,,,,,,
1.50E+12,39.6,78,,,,806,3,41,12,,,,,,,,,,
1.50E+12,56.9,76,,,,1300,24,42,18,,,,,,,,,,
1.50E+12,31.8,77,,,,1130,13,42,13,,,,,,,,,,
1.50E+12,54.5,77,,,,1388,17,42,14,,,,,,,,,,
1.50E+12,37.6,78,,,,814,6,43,12,,,,,,,,,,
1.50E+12,36.5,76,,,,2181,17,43,15,,,,,,,,,,
